Hospital_Id,Hospital_name,State,Insurance
2554,The Mount Sinai Hospital,Wyoming,yes
2555,UCSF Medical Center,West Virginia,yes
2556,The Johns Hopkins Hospital,Colorado,yes
2557,Northwestern Memorial Hospital,New Jersey,no
2558,UCSF Medical Center,Kansas,no
2559,New York-Presbyterian Hospital,Arizona,yes
2560,Hospitals of the University of Pennsylvania,Oklahoma,no
2561,Cedars-Sinai Medical Center,Idaho,no
2562,Mayo Clinic,South Carolina,yes
2563,New York-Presbyterian Hospital,Ohio,yes
2564,Stanford Health Care-Stanford Hospital,PennsylvaniaRhode Island,yes
2565,The Mount Sinai Hospital,Colorado,no
2566,University of Wisconsin Hospital,Hawaii,no
2567,NYU Langone Hospital,Wyoming,no
2568,Ronald Reagan UCLA Medical Center,Virginia,yes
2569,Duke University Hospital,Kansas,yes
2570,Mayo Clinic - Phoenix,Louisiana,no
2571,Stanford Health Care-Stanford Hospital,Idaho,yes
2572,The Johns Hopkins Hospital,Oklahoma,yes
2573,Mayo Clinic - Phoenix,Georgia,yes
2574,Duke University Hospital,PennsylvaniaRhode Island,yes
2575,Brigham And Women's Hospital,Maryland,no
2576,Duke University Hospital,Arizona,no
2577,Massachusetts General Hospital,Hawaii,yes
2578,UCSF Medical Center,Michigan,yes
2579,New York-Presbyterian Hospital,Connecticut,no
2580,The Johns Hopkins Hospital,Minnesota,no
2581,Duke University Hospital,New York,yes
2582,Northwestern Memorial Hospital,Kentucky,yes
2583,UCSF Medical Center,North Carolina,no
2584,Mayo Clinic - Phoenix,Arizona,yes
2585,Hospitals of the University of Pennsylvania,Nevada,no
2586,University of Wisconsin Hospital,Louisiana,no
2587,Brigham And Women's Hospital,Wisconsin,yes
2588,The Johns Hopkins Hospital,West Virginia,no
2589,Cleveland Clinic Fairview Hospital,Virginia,yes
2590,University of Michigan Hospitals,California,yes
2591,Cleveland Clinic,Minnesota,yes
2592,University of Michigan Hospitals,Kentucky,no
2593,University of Wisconsin Hospital,Wisconsin,no
2594,Cleveland Clinic Fairview Hospital,Mississippi,yes
2595,Duke University Hospital,Texas,yes
2596,Mayo Clinic,Texas,yes
2597,Brigham And Women's Hospital,North Carolina,no
2598,New York-Presbyterian Hospital,North Dakota,yes
2599,NYU Langone Hospital,Alabama,yes
2600,The Mount Sinai Hospital,Mississippi,no
2601,Stanford Health Care-Stanford Hospital,IllinoisIndiana,yes
2602,UCLA Medical Center,Missouri,yes
2603,Stanford Health Care-Stanford Hospital,Vermont,yes
2604,Cedars-Sinai Medical Center,California,no
2605,Cleveland Clinic Fairview Hospital,South Dakota,yes
2606,The Mount Sinai Hospital,Colorado,no
2607,Mayo Clinic,North Dakota,no
2608,Cleveland Clinic Fairview Hospital,Georgia,no
2609,Massachusetts General Hospital,Delaware,no
2610,UCLA Medical Center,New York,yes
2611,Cleveland Clinic,California,no
2612,UCSF Medical Center,North Carolina,yes
2613,UCLA Medical Center,Louisiana,yes
2614,The Johns Hopkins Hospital,South Carolina,no
2615,Hospitals of the University of Pennsylvania,Kansas,yes
2616,New York-Presbyterian Hospital,Washington,no
2617,Stanford Health Care-Stanford Hospital,Kentucky,yes
2618,Mayo Clinic,Oklahoma,yes
2619,The Johns Hopkins Hospital,Iowa,no
2620,Cleveland Clinic,Colorado,no
2621,Cleveland Clinic Fairview Hospital,MontanaNebraska,no
2622,Mayo Clinic - Phoenix,New Jersey,yes
2623,Cleveland Clinic Fairview Hospital,PennsylvaniaRhode Island,no
2624,Massachusetts General Hospital,Washington,yes
2625,Hospitals of the University of Pennsylvania,South Dakota,yes
2626,Hospitals of the University of Pennsylvania,California,no
2627,Brigham And Women's Hospital,Alabama,yes
2628,University of Wisconsin Hospital,Maine,yes
2629,University of Michigan Hospitals,Alaska,no
2630,Cleveland Clinic Fairview Hospital,Michigan,no
2631,The Johns Hopkins Hospital,Mississippi,yes
2632,Ronald Reagan UCLA Medical Center,Hawaii,no
2633,The Mount Sinai Hospital,Kentucky,no
2634,NYU Langone Hospital,Alabama,no
2635,University of Michigan Hospitals,Oregon,no
2636,Massachusetts General Hospital,Iowa,no
2637,Cleveland Clinic Fairview Hospital,Minnesota,no
2638,New York-Presbyterian Hospital,Minnesota,yes
2639,Brigham And Women's Hospital,South Carolina,no
2640,Massachusetts General Hospital,PennsylvaniaRhode Island,yes
2641,Mayo Clinic - Phoenix,Florida,no
2642,Hospitals of the University of Pennsylvania,Minnesota,yes
2643,Ronald Reagan UCLA Medical Center,Colorado,no
2644,The Johns Hopkins Hospital,Mississippi,no
2645,UCLA Medical Center,Louisiana,yes
2646,Brigham And Women's Hospital,North Carolina,yes
2647,Ronald Reagan UCLA Medical Center,Massachusetts,no
2648,UCSF Medical Center,Louisiana,yes
2649,Ronald Reagan UCLA Medical Center,Nevada,no
2650,Massachusetts General Hospital,Arizona,no
2651,The Mount Sinai Hospital,New Mexico,yes
2652,Massachusetts General Hospital,Wisconsin,yes
2653,UCSF Medical Center,Wisconsin,yes
2654,The Johns Hopkins Hospital,Georgia,yes
2655,UCSF Medical Center,Hawaii,yes
2656,Northwestern Memorial Hospital,Hawaii,yes
2657,Massachusetts General Hospital,California,yes
2658,Massachusetts General Hospital,PennsylvaniaRhode Island,yes
2659,Cleveland Clinic Fairview Hospital,Arizona,no
2660,Stanford Health Care-Stanford Hospital,Mississippi,yes
2661,Ronald Reagan UCLA Medical Center,West Virginia,yes
2662,Stanford Health Care-Stanford Hospital,Delaware,yes
2663,University of Michigan Hospitals,Oklahoma,no
2664,Ronald Reagan UCLA Medical Center,Nevada,yes
2665,Cleveland Clinic,Tennessee,no
2666,Mayo Clinic - Phoenix,Texas,no
2667,UCSF Medical Center,MontanaNebraska,no
2668,Mayo Clinic,Washington,yes
2669,Duke University Hospital,South Dakota,no
2670,NYU Langone Hospital,Alabama,no
2671,Hospitals of the University of Pennsylvania,MontanaNebraska,no
2672,Northwestern Memorial Hospital,Maine,yes
2673,The Mount Sinai Hospital,Delaware,yes
2674,Hospitals of the University of Pennsylvania,South Carolina,yes
2675,New York-Presbyterian Hospital,Texas,yes
2676,Mayo Clinic,New Jersey,no
2677,Brigham And Women's Hospital,Oregon,yes
2678,Ronald Reagan UCLA Medical Center,North Dakota,no
2679,University of Wisconsin Hospital,New York,no
2680,Cleveland Clinic Fairview Hospital,Washington,no
2681,Ronald Reagan UCLA Medical Center,New York,no
2682,New York-Presbyterian Hospital,Kentucky,yes
2683,Hospitals of the University of Pennsylvania,PennsylvaniaRhode Island,yes
2684,New York-Presbyterian Hospital,North Carolina,yes
2685,UCLA Medical Center,Wisconsin,yes
2686,The Mount Sinai Hospital,Colorado,no
2687,Mayo Clinic,Nevada,yes
2688,UCSF Medical Center,New Hampshire,no
2689,Cleveland Clinic,Florida,no
2690,NYU Langone Hospital,Wisconsin,no
2691,Stanford Health Care-Stanford Hospital,North Dakota,yes
2692,Ronald Reagan UCLA Medical Center,Utah,no
2693,University of Wisconsin Hospital,Delaware,no
2694,University of Michigan Hospitals,Iowa,no
2695,UCLA Medical Center,Delaware,yes
2696,Hospitals of the University of Pennsylvania,New York,no
2697,UCSF Medical Center,Connecticut,no
2698,Cleveland Clinic,Michigan,no
2699,Cleveland Clinic Fairview Hospital,Alaska,no
2700,Cleveland Clinic Fairview Hospital,New Jersey,no
2701,Mayo Clinic - Phoenix,Maine,yes
2702,UCLA Medical Center,South Dakota,yes
2703,The Johns Hopkins Hospital,Ohio,no
2704,Brigham And Women's Hospital,New York,yes
2705,Cleveland Clinic,Florida,no
2706,Cedars-Sinai Medical Center,Arizona,no
2707,UCLA Medical Center,Oregon,no
2708,Mayo Clinic,Wyoming,no
2709,Ronald Reagan UCLA Medical Center,Arizona,yes
2710,New York-Presbyterian Hospital,MontanaNebraska,no
2711,Brigham And Women's Hospital,South Dakota,no
2712,Stanford Health Care-Stanford Hospital,Ohio,no
2713,Duke University Hospital,North Dakota,yes
2714,Cleveland Clinic Fairview Hospital,Wisconsin,yes
2715,New York-Presbyterian Hospital,Connecticut,yes
2716,University of Wisconsin Hospital,Wisconsin,no
2717,Hospitals of the University of Pennsylvania,Nevada,yes
2718,The Johns Hopkins Hospital,Vermont,no
2719,Duke University Hospital,Delaware,no
2720,Cedars-Sinai Medical Center,Iowa,no
2721,Cedars-Sinai Medical Center,Florida,no
2722,Duke University Hospital,Virginia,yes
2723,Brigham And Women's Hospital,Nevada,no
2724,The Mount Sinai Hospital,New Mexico,no
2725,Massachusetts General Hospital,Arizona,no
2726,Cedars-Sinai Medical Center,Tennessee,no
2727,Stanford Health Care-Stanford Hospital,Colorado,yes
2728,UCSF Medical Center,Ohio,no
2729,Mayo Clinic - Phoenix,Alabama,yes
2730,Mayo Clinic,West Virginia,no
2731,Ronald Reagan UCLA Medical Center,Hawaii,yes
2732,Mayo Clinic,Vermont,no
2733,Stanford Health Care-Stanford Hospital,Louisiana,yes
2734,New York-Presbyterian Hospital,Oregon,yes
2735,Duke University Hospital,Florida,no
2736,Stanford Health Care-Stanford Hospital,Mississippi,no
2737,Stanford Health Care-Stanford Hospital,Minnesota,yes
2738,The Johns Hopkins Hospital,Wisconsin,yes
2739,Cleveland Clinic Fairview Hospital,North Dakota,no
2740,Hospitals of the University of Pennsylvania,New Hampshire,no
2741,The Mount Sinai Hospital,South Carolina,yes
2742,NYU Langone Hospital,Maine,no
2743,Duke University Hospital,Missouri,yes
2744,The Johns Hopkins Hospital,New York,yes
2745,Mayo Clinic - Phoenix,New Hampshire,no
2746,The Mount Sinai Hospital,Tennessee,yes
2747,Hospitals of the University of Pennsylvania,North Carolina,yes
2748,Cleveland Clinic Fairview Hospital,Iowa,yes
2749,Hospitals of the University of Pennsylvania,North Dakota,no
2750,UCSF Medical Center,PennsylvaniaRhode Island,no
2751,Cleveland Clinic,Mississippi,no
2752,Mayo Clinic,South Carolina,yes
2753,NYU Langone Hospital,Hawaii,yes
2754,Duke University Hospital,Nevada,yes
2755,Cleveland Clinic,Minnesota,yes
2756,Massachusetts General Hospital,Mississippi,no
2757,Ronald Reagan UCLA Medical Center,Michigan,no
2758,Mayo Clinic - Phoenix,Minnesota,no
2759,University of Michigan Hospitals,Missouri,yes
2760,New York-Presbyterian Hospital,Idaho,yes
2761,Mayo Clinic - Phoenix,Minnesota,yes
2762,Northwestern Memorial Hospital,Connecticut,no
2763,UCSF Medical Center,Arkansas,no
2764,Cleveland Clinic,Delaware,no
2765,Ronald Reagan UCLA Medical Center,Maine,yes
2766,Cleveland Clinic,Tennessee,no
2767,Cedars-Sinai Medical Center,Utah,yes
2768,Mayo Clinic - Phoenix,Alabama,no
2769,UCLA Medical Center,New Hampshire,yes
2770,University of Wisconsin Hospital,Maryland,no
2771,Hospitals of the University of Pennsylvania,Utah,yes
2772,Hospitals of the University of Pennsylvania,Tennessee,yes
2773,UCLA Medical Center,Colorado,no
2774,Massachusetts General Hospital,South Dakota,no
2775,Massachusetts General Hospital,Michigan,no
2776,Mayo Clinic - Phoenix,Wyoming,no
2777,University of Michigan Hospitals,New Mexico,yes
2778,UCSF Medical Center,Wyoming,no
2779,New York-Presbyterian Hospital,Mississippi,yes
2780,Mayo Clinic,Tennessee,yes
2781,The Mount Sinai Hospital,Alabama,no
2782,Cleveland Clinic,Texas,yes
2783,Stanford Health Care-Stanford Hospital,IllinoisIndiana,yes
2784,Hospitals of the University of Pennsylvania,Kansas,yes
2785,NYU Langone Hospital,Nevada,no
2786,NYU Langone Hospital,Missouri,no
2787,Brigham And Women's Hospital,Wyoming,no
2788,New York-Presbyterian Hospital,Michigan,no
2789,Brigham And Women's Hospital,Connecticut,no
2790,Cleveland Clinic,Mississippi,no
2791,UCLA Medical Center,Virginia,no
2792,Ronald Reagan UCLA Medical Center,Texas,yes
2793,The Mount Sinai Hospital,Delaware,no
2794,Brigham And Women's Hospital,Texas,no
2795,Duke University Hospital,Kansas,yes
2796,Duke University Hospital,Michigan,yes
2797,New York-Presbyterian Hospital,Oregon,no
2798,University of Wisconsin Hospital,New Jersey,no
2799,NYU Langone Hospital,New Hampshire,no
2800,Stanford Health Care-Stanford Hospital,Florida,yes
2801,Massachusetts General Hospital,Alabama,no
2802,The Mount Sinai Hospital,West Virginia,yes
2803,Duke University Hospital,Michigan,yes
2804,Northwestern Memorial Hospital,Alabama,yes
2805,Stanford Health Care-Stanford Hospital,Virginia,no
2806,New York-Presbyterian Hospital,Arizona,no
2807,Cleveland Clinic,New York,yes
2808,University of Michigan Hospitals,New Jersey,no
2809,Ronald Reagan UCLA Medical Center,Idaho,no
2810,Duke University Hospital,Arizona,yes
2811,The Johns Hopkins Hospital,Oklahoma,yes
2812,Mayo Clinic,Colorado,no
2813,Brigham And Women's Hospital,Oregon,no
2814,UCLA Medical Center,Nevada,no
2815,The Johns Hopkins Hospital,Utah,yes
2816,Northwestern Memorial Hospital,Delaware,no
2817,Mayo Clinic,Utah,yes
2818,The Johns Hopkins Hospital,New Jersey,yes
2819,Cedars-Sinai Medical Center,Connecticut,no
2820,Massachusetts General Hospital,Minnesota,yes
2821,UCSF Medical Center,Kansas,no
2822,New York-Presbyterian Hospital,Wisconsin,yes
2823,Mayo Clinic - Phoenix,Georgia,no
2824,The Johns Hopkins Hospital,Idaho,yes
2825,UCSF Medical Center,Connecticut,no
2826,Cleveland Clinic,Virginia,no
2827,Cedars-Sinai Medical Center,Arkansas,yes
2828,UCSF Medical Center,Oregon,no
2829,Stanford Health Care-Stanford Hospital,West Virginia,yes
2830,New York-Presbyterian Hospital,New Hampshire,no
2831,Cleveland Clinic Fairview Hospital,Utah,no
2832,University of Michigan Hospitals,Mississippi,no
2833,Cleveland Clinic Fairview Hospital,IllinoisIndiana,no
2834,Ronald Reagan UCLA Medical Center,Delaware,no
2835,Massachusetts General Hospital,West Virginia,yes
2836,Cleveland Clinic,Hawaii,yes
2837,Mayo Clinic,PennsylvaniaRhode Island,yes
2838,New York-Presbyterian Hospital,New Mexico,yes
2839,Cleveland Clinic,Arizona,yes
2840,Ronald Reagan UCLA Medical Center,Washington,no
2841,New York-Presbyterian Hospital,New Hampshire,no
2842,University of Wisconsin Hospital,Mississippi,yes
2843,Duke University Hospital,Utah,yes
2844,Cleveland Clinic,Idaho,yes
2845,University of Michigan Hospitals,Maryland,no
2846,Cleveland Clinic,Minnesota,no
2847,Northwestern Memorial Hospital,Massachusetts,no
2848,The Mount Sinai Hospital,New Hampshire,no
2849,New York-Presbyterian Hospital,Colorado,yes
2850,Ronald Reagan UCLA Medical Center,MontanaNebraska,yes
2851,Massachusetts General Hospital,California,yes
2852,NYU Langone Hospital,Maryland,yes
2853,Cleveland Clinic,South Dakota,yes
2854,The Mount Sinai Hospital,West Virginia,yes
2855,Mayo Clinic,Vermont,yes
2856,NYU Langone Hospital,Delaware,no
2857,Cleveland Clinic Fairview Hospital,Michigan,no
2858,Northwestern Memorial Hospital,Missouri,no
2859,University of Michigan Hospitals,Florida,no
2860,University of Wisconsin Hospital,Virginia,no
2861,Cleveland Clinic Fairview Hospital,Arizona,no
2862,Hospitals of the University of Pennsylvania,Mississippi,no
2863,University of Michigan Hospitals,Maine,yes
2864,Mayo Clinic,Wyoming,no
2865,Ronald Reagan UCLA Medical Center,Colorado,yes
2866,Mayo Clinic - Phoenix,Colorado,yes
2867,UCLA Medical Center,Michigan,no
2868,UCSF Medical Center,Alaska,no
2869,Hospitals of the University of Pennsylvania,Maine,no
2870,Northwestern Memorial Hospital,Virginia,no
2871,Cleveland Clinic Fairview Hospital,Nevada,no
2872,UCSF Medical Center,Ohio,yes
2873,Mayo Clinic - Phoenix,Missouri,no
2874,Hospitals of the University of Pennsylvania,Massachusetts,no
2875,Mayo Clinic,West Virginia,yes
2876,Mayo Clinic - Phoenix,New Mexico,yes
2877,Cleveland Clinic Fairview Hospital,South Carolina,no
2878,Ronald Reagan UCLA Medical Center,New Hampshire,no
2879,Stanford Health Care-Stanford Hospital,South Dakota,yes
2880,NYU Langone Hospital,Georgia,yes
2881,Hospitals of the University of Pennsylvania,Alabama,no
2882,Duke University Hospital,Virginia,yes
2883,UCSF Medical Center,IllinoisIndiana,no
2884,The Johns Hopkins Hospital,Minnesota,no
2885,Hospitals of the University of Pennsylvania,Connecticut,no
2886,Hospitals of the University of Pennsylvania,West Virginia,yes
2887,The Mount Sinai Hospital,Hawaii,no
2888,Cleveland Clinic,New Jersey,yes
2889,Ronald Reagan UCLA Medical Center,IllinoisIndiana,yes
2890,Mayo Clinic,Kentucky,no
2891,UCLA Medical Center,New Mexico,yes
2892,Stanford Health Care-Stanford Hospital,Louisiana,yes
2893,UCSF Medical Center,Delaware,yes
2894,University of Wisconsin Hospital,MontanaNebraska,yes
2895,Cleveland Clinic Fairview Hospital,Wyoming,no
2896,NYU Langone Hospital,IllinoisIndiana,yes
2897,UCLA Medical Center,Virginia,yes
2898,Northwestern Memorial Hospital,Virginia,yes
2899,Brigham And Women's Hospital,Georgia,no
2900,Hospitals of the University of Pennsylvania,South Carolina,yes
2901,New York-Presbyterian Hospital,Vermont,yes
2902,New York-Presbyterian Hospital,Massachusetts,no
2903,Mayo Clinic,Tennessee,yes
2904,NYU Langone Hospital,Arkansas,yes
2905,UCSF Medical Center,Kentucky,yes
2906,The Johns Hopkins Hospital,New Jersey,no
2907,UCLA Medical Center,Wisconsin,yes
2908,NYU Langone Hospital,Maryland,yes
2909,Stanford Health Care-Stanford Hospital,New York,yes
2910,Stanford Health Care-Stanford Hospital,North Carolina,yes
2911,UCSF Medical Center,Virginia,no
2912,University of Wisconsin Hospital,Utah,yes
2913,University of Wisconsin Hospital,Arizona,yes
2914,University of Michigan Hospitals,Delaware,no
2915,Mayo Clinic - Phoenix,Kansas,no
2916,University of Michigan Hospitals,Louisiana,yes
2917,Massachusetts General Hospital,New York,yes
2918,Mayo Clinic,Delaware,yes
2919,UCLA Medical Center,South Dakota,yes
2920,Cedars-Sinai Medical Center,Vermont,no
2921,Brigham And Women's Hospital,Florida,no
2922,Ronald Reagan UCLA Medical Center,New Mexico,no
2923,Northwestern Memorial Hospital,West Virginia,yes
2924,Cleveland Clinic Fairview Hospital,Minnesota,yes
2925,The Mount Sinai Hospital,North Dakota,yes
2926,Duke University Hospital,Vermont,yes
2927,The Mount Sinai Hospital,Florida,yes
2928,Massachusetts General Hospital,Michigan,no
2929,University of Wisconsin Hospital,South Carolina,yes
2930,Duke University Hospital,Texas,yes
2931,Duke University Hospital,Connecticut,yes
2932,Mayo Clinic,Florida,yes
2933,Cleveland Clinic Fairview Hospital,Florida,yes
2934,Cedars-Sinai Medical Center,Kansas,no
2935,Ronald Reagan UCLA Medical Center,Washington,no
2936,Hospitals of the University of Pennsylvania,Alabama,no
2937,UCLA Medical Center,IllinoisIndiana,no
2938,New York-Presbyterian Hospital,New Jersey,no
2939,New York-Presbyterian Hospital,Maryland,no
2940,Ronald Reagan UCLA Medical Center,Georgia,yes
2941,New York-Presbyterian Hospital,California,yes
2942,Cleveland Clinic,Texas,yes
2943,Cleveland Clinic,New York,yes
2944,Cleveland Clinic Fairview Hospital,Alaska,no
2945,UCSF Medical Center,Massachusetts,yes
2946,New York-Presbyterian Hospital,Minnesota,no
2947,New York-Presbyterian Hospital,Oregon,no
2948,Cedars-Sinai Medical Center,Utah,no
2949,Cleveland Clinic,MontanaNebraska,no
2950,Stanford Health Care-Stanford Hospital,Utah,no
2951,Mayo Clinic - Phoenix,South Carolina,yes
2952,The Johns Hopkins Hospital,New Hampshire,yes
2953,NYU Langone Hospital,Iowa,yes
2954,New York-Presbyterian Hospital,Kentucky,yes
2955,UCLA Medical Center,Oregon,yes
